ID	chrom	loc.start	loc.end	num.mark	seg.mean
X12	chr7	246840	6816368	83	0.657
X12	chr7	6850083	27063941	107	0.4477
X12	chr7	27088017	27286138	21	0.765
X12	chr7	27498125	66211801	281	0.481
X12	chr7	66292396	76643019	96	0.6299
X12	chr7	76656654	95849021	105	0.4136
X12	chr7	95850495	100012532	81	0.5602
X12	chr7	100029077	102326599	65	0.6742
X12	chr7	102419545	142480240	309	0.4797
X12	chr7	142486899	142494949	7	1.5361
X12	chr7	142495163	144737563	65	0.4609
X12	chr7	146843641	157856115	103	0.8707
X12	chr7	158325457	159025096	9	0.5125
X12	chr8	116546	71564481	493	-0.3741
X12	chr8	71642103	144077583	376	-0.4957
X12	chr8	144102324	146279590	87	-0.365
X12	chr9	13254	1053953	10	0.23
X12	chr9	2104483	19128830	75	-0.0266
X12	chr9	19302286	20502301	7	0.365
X12	chr9	20716145	21811983	31	-0.6387
X12	chr9	21867094	22012344	5	-1.3608
X12	chr9	22057936	27264236	11	0.3012
X12	chr9	27290896	125951317	658	-0.0117
X12	chr9	126130526	137635153	183	0.1388
X12	chr9	137741179	137742620	7	-0.3685
X12	chr9	137776289	141125040	107	0.1846
X12	chrX	206506	10048060	53	0.5717
X12	chrX	10165362	145075831	998	0.4399
X12	chrX	145076340	147134009	22	0.1743
X12	chrX	147546588	151936446	55	0.4362
X12	chrX	151997419	155256585	93	0.5447
X12	chrY	2655318	2920633	7	0.9233
X12	chrY	3447582	59001513	168	-0.5083
X13	chr1	13140	1769612	65	0.2736
X13	chr1	1847500	9836834	87	-0.7305
X13	chr1	9939364	15184869	82	0.0234
X13	chr1	15460704	15987290	14	0.4953
X13	chr1	16036045	36298632	345	-0.0103
X13	chr1	36365310	36940261	16	0.5249
X13	chr1	37380429	46976283	169	-0.027
X13	chr1	47014257	153363086	823	-0.1312
X13	chr1	153392350	156896664	134	-0.0066
X13	chr1	156905979	204129704	479	-0.1502
X13	chr1	204162541	204620579	7	0.4012
X13	chr1	204894864	224136712	164	-0.1209
X13	chr1	224325769	230509433	82	-0.0251
X13	chr1	230803981	231165348	8	0.3997
X13	chr1	231327580	244558620	86	-0.1056
X13	chr1	244593616	248487396	64	-0.946
X13	chr1	248512546	249207270	22	-0.217
X13	chr10	106465	135515797	1146	-0.6626
X13	chr11	87117	4168018	128	0.0834
X13	chr11	4254807	8007603	161	-0.2507
X13	chr11	8084225	8268057	3	-0.099
X13	chr11	8514627	8992648	11	0.2787
X13	chr11	9013859	47537308	251	-0.0844
X13	chr11	47590997	48267115	14	0.4915
X13	chr11	48285871	57870220	160	-0.1871
X13	chr11	57876662	59189932	40	-0.3521
X13	chr11	59211142	61110724	53	-0.1233
X13	chr11	61122994	69920039	279	0.0459
X13	chr11	69980021	118129684	403	-0.122
X13	chr11	118181075	118640946	14	0.4439
X13	chr11	118761491	120019110	32	-0.0184
X13	chr11	120091258	121017042	8	0.3624
X13	chr11	121171282	123712149	28	-0.1064
X13	chr11	123732879	124386672	37	-0.3279
X13	chr11	124401663	134265105	86	-0.0983
X13	chr12	92834	8498990	139	0.4142
X13	chr12	8512040	45721978	244	0.3023
X13	chr12	46120534	57734090	311	0.4226
X13	chr12	57836577	58343188	29	0.8061
X13	chr12	58638404	108140846	283	0.3436
X13	chr12	108169291	125588899	222	0.467
X13	chr12	125909149	130648644	16	0.3581
X13	chr12	130839807	131777167	6	-0.1543
X13	chr12	132152414	133549200	23	0.5325
X13	chr12	133576052	133803789	8	0.26
X13	chr13	19050450	115097228	720	-0.1347
X13	chr14	19401796	22192264	99	-0.089
X13	chr14	22204849	23018772	116	-0.2055
X13	chr14	23045990	101391195	651	-0.0762
X13	chr14	101393714	101420748	12	-0.2982
X13	chr14	101421741	101435322	7	-0.7421
X13	chr14	101436252	101491386	23	-0.333
X13	chr14	101491944	101526960	29	-0.1941
X13	chr14	101528409	106725467	150	0.0356
X13	chr14	106733391	107283036	67	-0.2393
X13	chr15	20170136	32690189	208	-0.1749
X13	chr15	32712995	64163173	310	-0.0747
X13	chr15	64281733	64713724	8	0.4675
X13	chr15	64821368	78009305	182	-0.0668
X13	chr15	78192021	78444065	8	0.3899
X13	chr15	78498920	102312870	225	-0.0602
X13	chr15	102313579	102518028	11	-0.3411
X13	chr16	62823	161566	9	-0.0769
X13	chr16	203594	2581964	128	0.1771
X13	chr16	2620577	3197092	32	0.0656
X13	chr16	3254717	8620903	52	0.0344
X13	chr16	8727810	28584173	184	-0.035
X13	chr16	28605847	31510711	117	0.0745
X13	chr16	31539654	56499207	121	-0.1225
X13	chr16	56527471	56693108	13	0.4764
X13	chr16	56701310	86525420	294	-0.0225
X13	chr16	86546104	90206715	65	0.0976
X13	chr17	18618	2362020	49	0.0698
X13	chr17	2490392	3391190	24	-0.2313
X13	chr17	3437542	27047601	402	-0.0159
X13	chr17	27048894	27910779	27	0.4914
X13	chr17	27929283	39422242	239	-0.0638
X13	chr17	39427825	39436959	3	-0.7073
X13	chr17	39458590	39659595	16	-0.1041
X13	chr17	39674388	40150922	21	0.4995
X13	chr17	40170529	43686129	123	0.031
X13	chr17	43711638	45912036	34	-0.0663
X13	chr17	45916878	61950249	210	0.0983
X13	chr17	61958436	70623566	73	0.0045
X13	chr17	70865469	81045215	229	0.2119
X13	chr18	84355	77960272	398	-0.1153
X13	chr19	65865	368881	9	0.1543
X13	chr19	407288	1015382	31	0.6982
X13	chr19	1032683	1630947	30	1.0185
X13	chr19	1766679	2477188	31	0.69
X13	chr19	2538447	6914023	124	0.5944
X13	chr19	6971684	7050539	4	0.035
X13	chr19	7057435	8808461	50	0.5987
X13	chr19	8839331	9806026	34	0.3703
X13	chr19	9883262	11777364	76	0.6017
X13	chr19	11840952	12649270	25	0.3381
X13	chr19	12671152	14707932	71	0.5935
X13	chr19	14732750	16100237	46	0.3701
X13	chr19	16132184	19991089	120	0.5847
X13	chr19	20029053	29701310	56	0.243
X13	chr19	30036396	45019770	369	0.455
X13	chr19	45082582	47313141	86	0.5861
X13	chr19	47347821	47778560	10	0.9244
X13	chr19	47809301	51227780	150	0.5525
X13	chr19	51262044	55370280	226	0.4076
X13	chr19	55393771	56158477	41	0.6018
X13	chr19	56175796	58530625	75	0.3359
X13	chr19	58555699	59098019	29	0.5063
X13	chr2	42842	21356466	107	-0.105
X13	chr2	23769784	24095511	3	0.3931
X13	chr2	24166968	28337288	86	-0.0157
X13	chr2	28627747	29290484	10	0.2986
X13	chr2	29366540	233509129	1434	-0.1124
X13	chr2	233636226	234775586	30	-0.8951
X13	chr2	234877104	243062105	79	-0.0087
X13	chr20	72813	60768354	655	-0.065
X13	chr20	60792674	62721761	72	0.1065
X13	chr20	62737848	62933111	5	-0.105
X13	chr21	9825921	48110916	387	-0.1219
X13	chr22	16112745	17465969	33	-0.2059
X13	chr22	17529587	21422067	99	0.0429
X13	chr22	21466939	22070978	21	0.5405
X13	chr22	22165379	24344043	123	-0.0807
X13	chr22	24348619	24380406	3	-0.9004
X13	chr22	24393918	51217556	412	-0.0014
X13	chr3	344684	47131688	401	-0.0132
X13	chr3	47247039	47891082	10	0.5811
X13	chr3	48002194	50712552	101	0.1773
X13	chr3	50824910	51996948	19	-0.6577
X13	chr3	52009975	87101115	193	0.023
X13	chr3	87275383	112200611	133	-0.1072
X13	chr3	112243541	138263283	258	0.0187
X13	chr3	138339833	138833518	10	0.8331
X13	chr3	138900356	185951741	325	-0.0016
X13	chr3	186260360	193855227	63	-0.9238
X13	chr3	194022423	197951774	66	-0.0101
X13	chr4	70639	513487	9	-0.1305
X13	chr4	641972	1224488	16	0.1324
X13	chr4	1262583	1387560	4	-0.0424
X13	chr4	1398419	2066027	13	0.5533
X13	chr4	2158746	9708905	111	-0.0198
X13	chr4	9756962	190981608	894	-0.18
X13	chr4	190989601	191012789	8	0.3523
X13	chr5	165229	3598842	36	0.0254
X13	chr5	5052294	132114721	589	-0.1621
X13	chr5	132150760	142024680	184	-0.044
X13	chr5	142243828	148372964	39	-0.1536
X13	chr5	148441924	149826036	29	-0.0663
X13	chr5	149901577	150582159	13	0.3514
X13	chr5	150620856	170507946	97	-0.1417
X13	chr5	170737713	180794766	140	-0.0059
X13	chr6	106387	3363226	31	-0.0237
X13	chr6	3737554	4125877	7	0.412
X13	chr6	4703355	29455106	266	-0.1254
X13	chr6	29499271	29506022	2	1.1165
X13	chr6	29525497	31803071	161	-0.0486
X13	chr6	31804886	32177232	35	0.4564
X13	chr6	32293475	33170219	35	-0.1637
X13	chr6	33173513	45165459	207	-0.0482
X13	chr6	45463990	159270406	633	-0.1637
X13	chr6	159311178	160136825	6	-0.9024
X13	chr6	160161984	170949159	69	-0.1169
X13	chr7	246840	2064153	25	0.6105
X13	chr7	2277853	2688010	11	0.9924
X13	chr7	2767145	6685597	44	0.5821
X13	chr7	6737309	54624395	327	0.3831
X13	chr7	54724239	55327725	5	4.7616
X13	chr7	55467288	79091361	192	0.4701
X13	chr7	79805994	97595894	104	0.276
X13	chr7	97617238	99150045	26	0.5234
X13	chr7	99165052	99694957	19	0.3907
X13	chr7	99703570	99950649	19	0.5204
X13	chr7	99981436	100304397	19	0.9038
X13	chr7	100319873	102326599	48	0.5799
X13	chr7	102419545	159025096	493	0.3516
X13	chr8	116546	6865033	28	-0.1172
X13	chr8	6874607	6886587	2	1.0228
X13	chr8	6913543	143257739	821	-0.1049
X13	chr8	143285040	146030407	97	0.0988
X13	chr8	146062871	146279590	8	-0.1142
X13	chr9	13254	21696058	122	-0.1637
X13	chr9	21811983	22451289	8	-2.689
X13	chr9	23758218	27560204	13	-0.914
X13	chr9	27609561	32333903	10	-0.3772
X13	chr9	32419692	33985319	38	-0.1048
X13	chr9	34106891	34522038	11	0.5346
X13	chr9	34570775	127456033	607	-0.1105
X13	chr9	127558300	138839020	196	0.01
X13	chr9	138942757	141125040	89	0.128
X13	chrX	206506	153000269	1149	-0.0623
X13	chrX	153037226	153589949	24	0.5651
X13	chrX	153608720	154115485	29	0.0902
X13	chrX	154142269	155256585	19	-0.1272
X13	chrY	2655318	59001513	175	-0.6935
X14	chr1	13140	1355474	48	-0.382
X14	chr1	1362337	1644967	14	0.2117
X14	chr1	1666854	6523733	55	-0.5904
X14	chr1	6553136	7836410	10	-0.1271
X14	chr1	7874808	8930184	10	-0.4346
X14	chr1	8936956	11918254	53	-0.0233
X14	chr1	11983066	12887866	16	-0.2419
X14	chr1	12907919	15987290	42	-0.6128
X14	chr1	16036045	20649399	80	-0.2356
X14	chr1	20722399	32845518	218	-0.0843
X14	chr1	32890602	35828050	40	0.19
X14	chr1	35961321	38554952	48	-0.1115
X14	chr1	39314682	39379475	4	3.2142
X14	chr1	39464313	39879152	5	0.4361
X14	chr1	39974462	40849760	21	3.1421
X14	chr1	40922582	41327373	11	3.9246
X14	chr1	41461621	68631472	301	-0.1265
X14	chr1	68649247	158236826	780	0.1915
X14	chr1	158261498	160165980	60	-0.1585
X14	chr1	160180146	247595934	771	0.1764
X14	chr1	247614781	249207270	60	-0.2457
X14	chr10	106465	129269	2	-0.8447
X14	chr10	240491	4439621	21	0.5237
X14	chr10	4701115	5766252	19	-0.4436
X14	chr10	5818427	47400219	310	-0.2133
X14	chr10	47595015	81719933	278	-0.4034
X14	chr10	81784705	81800588	3	1.0736
X14	chr10	81822642	100807736	197	-0.4517
X14	chr10	101121471	101489103	8	1.1347
X14	chr10	101548744	126763080	232	-0.3762
X14	chr10	126855376	127888987	13	1.264
X14	chr10	128106443	129909786	9	-0.4134
X14	chr10	131415859	131697826	3	0.987
X14	chr10	131886859	135472439	44	-0.3362
X14	chr10	135481287	135515797	7	1.0954
X14	chr11	87117	4158916	127	-0.1102
X14	chr11	4168018	6287161	118	-0.6523
X14	chr11	6341026	49920278	351	-0.17
X14	chr11	49942415	58275113	152	-0.4485
X14	chr11	58320018	123624724	835	-0.1401
X14	chr11	123676569	124330905	37	-0.4963
X14	chr11	124351357	134265105	88	-0.1856
X14	chr12	92834	34178922	356	0.2191
X14	chr12	34318798	48078457	41	-0.0597
X14	chr12	48111433	54113216	166	-0.2293
X14	chr12	54331269	54430264	15	0.2692
X14	chr12	54570653	62628733	153	-0.265
X14	chr12	62732665	133803789	550	-0.0847
X14	chr13	19050450	76151852	487	-0.1741
X14	chr13	76314287	115097228	233	0.4134
X14	chr14	19401796	25101816	303	-0.79
X14	chr14	25399182	92609518	460	-0.559
X14	chr14	92875760	101423538	117	-0.7399
X14	chr14	101429429	101533099	64	-1.0408
X14	chr14	101537761	106370554	109	-0.5439
X14	chr14	106373084	106380233	5	-3.8412
X14	chr14	106382700	107283036	96	-0.6402
X14	chr15	20170136	20178253	3	-0.8708
X14	chr15	20193139	25230165	71	-0.2479
X14	chr15	25232107	25344693	25	-0.6814
X14	chr15	25346767	89679252	743	-0.2408
X14	chr15	89688140	102518028	110	-0.6912
X14	chr16	62823	2324656	127	0.095
X14	chr16	2358314	26036594	255	-0.1037
X14	chr16	26043996	30509242	90	0.2499
X14	chr16	30515281	30591076	6	0.95
X14	chr16	30624606	30918599	15	0.4987
X14	chr16	30932615	90206715	522	0.2426
X14	chr17	18618	925757	14	-0.5222
X14	chr17	1019536	1946025	23	-0.0133
X14	chr17	1953252	2085099	4	0.7617
X14	chr17	2210532	2810691	14	-0.4866
X14	chr17	2966432	3336649	16	-1.0971
X14	chr17	3380229	5237343	57	-0.5785
X14	chr17	5293869	14608622	161	-0.1307
X14	chr17	15150869	39036836	416	0.2383
X14	chr17	39086417	39674388	56	-0.1423
X14	chr17	39682214	58512198	348	0.2302
X14	chr17	58562050	70623566	112	0.5497
X14	chr17	70865469	81045215	229	0.2426
X14	chr18	84355	115642	2	0.0386
X14	chr18	186506	4280003	30	0.5526
X14	chr18	5003005	36915237	170	0.1177
X14	chr18	37083585	76983784	186	-0.1862
X14	chr18	77222590	77960272	10	-0.8666
X14	chr19	65865	194643	5	-0.565
X14	chr19	202767	1253847	46	0.4717
X14	chr19	1267131	14679882	433	-0.0357
X14	chr19	14707932	16147521	50	-0.3
X14	chr19	16163119	19877703	115	-0.0766
X14	chr19	19914604	24264465	53	0.2658
X14	chr19	24345699	45257131	380	-0.2927
X14	chr19	45292508	51148107	237	-0.1422
X14	chr19	51157634	52784400	79	-0.3652
X14	chr19	52785098	55015498	134	-0.1208
X14	chr19	55050481	55222327	7	-0.3917
X14	chr19	55241993	55370280	9	-0.4991
X14	chr19	55393771	56234783	44	-0.0727
X14	chr19	56272460	59098019	101	-0.3286
X14	chr2	42842	3436155	14	-0.2328
X14	chr2	3512319	170374492	1154	0.2456
X14	chr2	170408322	178332968	73	0.4965
X14	chr2	178415734	215388267	227	0.2859
X14	chr2	215632399	226392049	104	-0.1819
X14	chr2	227523467	243062105	177	-0.6115
X14	chr20	72813	33025119	332	0.1697
X14	chr20	33029613	33054176	3	1.4113
X14	chr20	33064004	55209348	269	0.1926
X14	chr20	55792744	58035783	35	-0.1708
X14	chr20	58287665	62933111	93	0.2066
X14	chr21	9825921	48110916	387	-0.2294
X14	chr22	16112745	51217556	691	-0.4751
X14	chr3	344684	2169009	5	-1.6612
X14	chr3	2620071	135874614	1091	-0.1892
X14	chr3	135891923	185325811	347	0.2756
X14	chr3	185438945	197951774	136	-0.127
X14	chr4	70639	2236541	45	-0.5757
X14	chr4	2251843	13337659	118	-0.0859
X14	chr4	13424483	49563831	146	0.1043
X14	chr4	52731458	95481207	279	0.4165
X14	chr4	95879359	158206280	320	0.0485
X14	chr4	159070048	185635529	100	0.39
X14	chr4	185712360	190981608	39	0.0142
X14	chr4	190989601	191012789	8	1.1746
X14	chr5	165229	1708941	29	-2e-04
X14	chr5	1799990	53663864	185	0.1882
X14	chr5	53751826	180794766	913	-0.1236
X14	chr6	106387	31256014	412	-0.148
X14	chr6	31323307	64417477	438	0.1625
X14	chr6	64567498	170949159	602	-0.1027
X14	chr7	246840	27831566	215	0.5976
X14	chr7	28045277	57664655	232	0.4511
X14	chr7	62548043	86964686	181	0.585
X14	chr7	87002054	142494555	524	0.7617
X14	chr7	142494706	142494949	3	2.3537
X14	chr7	142495163	144737563	65	0.6606
X14	chr7	146843641	159025096	112	0.8955
X14	chr8	116546	94658807	616	-0.0684
X14	chr8	94727272	146279590	340	0.2677
X14	chr9	13254	19430471	88	-0.7074
X14	chr9	19647188	23758218	43	-3.4059
X14	chr9	24544447	30689686	17	-0.3956
X14	chr9	30774096	141125040	946	0.1705
X14	chrX	206506	49642585	372	-0.2249
X14	chrX	49645818	50656695	17	-0.7229
X14	chrX	50674331	52894328	33	-0.0831
X14	chrX	52928961	56591734	42	1.5209
X14	chrX	56763842	86958792	191	0.0662
X14	chrX	88006006	144910148	395	-0.7006
X14	chrX	145075831	146353889	20	-1.2517
X14	chrX	147013057	155256585	151	-0.7096
X14	chrY	2655318	59001513	175	-0.6486
X15	chr1	13140	809200	14	-0.4843
X15	chr1	870107	1956486	55	0.0129
X15	chr1	2049371	2460934	9	-0.6706
X15	chr1	2491949	3610924	13	-0.9627
X15	chr1	3658224	8391056	42	-0.6967
X15	chr1	8645079	12782422	69	-0.0092
X15	chr1	12815005	13696647	26	-0.2918
X15	chr1	13717590	16809841	43	-0.0411
X15	chr1	16865815	19256977	32	-0.7282
X15	chr1	19468885	20304428	18	-0.2033
X15	chr1	20386177	20973918	15	0.3202
X15	chr1	20983135	35363111	242	-0.1984
X15	chr1	35449045	79521185	458	-0.0317
X15	chr1	79987326	81892715	4	-0.9618
X15	chr1	82023161	152326846	516	-0.0357
X15	chr1	152372149	153013304	31	-0.5583
X15	chr1	153029301	155532798	95	-0.0285
X15	chr1	155564211	156197948	23	0.609
X15	chr1	156212432	216196487	629	-0.0124
X15	chr1	216375072	234162785	159	-0.3108
X15	chr1	234250470	247978566	107	0.0199
X15	chr1	247991296	249207270	47	-0.3614
X15	chr10	106465	44147208	302	-0.7663
X15	chr10	44227907	49262150	79	-0.9979
X15	chr10	49299916	81719933	249	-0.8072
X15	chr10	81784705	81800588	3	-2.026
X15	chr10	81822642	135472439	506	-0.7362
X15	chr10	135481287	135515797	7	-0.0886
X15	chr11	87117	1911229	74	-0.105
X15	chr11	1926511	2435010	20	0.4434
X15	chr11	2668126	4168018	34	-0.0461
X15	chr11	4254807	4360184	6	-0.6983
X15	chr11	4389054	48442293	440	-0.0277
X15	chr11	48454234	55277682	48	-0.5201
X15	chr11	55304939	56294511	60	-0.3052
X15	chr11	56310251	67742235	391	-0.03
X15	chr11	67765513	67951812	7	0.554
X15	chr11	68034136	89401784	195	3e-04
X15	chr11	89447253	89819690	15	-0.4772
X15	chr11	89895372	134265105	418	-0.0271
X15	chr12	92834	34178922	356	0.0111
X15	chr12	34318798	49048233	65	-0.7391
X15	chr12	49050498	133803789	860	0.0083
X15	chr13	19050450	115097228	720	-0.1657
X15	chr14	19401796	19571721	4	-0.3997
X15	chr14	19615050	22907542	144	-0.0195
X15	chr14	22908003	23013047	65	0.3254
X15	chr14	23014011	23512322	21	0.0846
X15	chr14	23521509	24795927	59	-0.0948
X15	chr14	24807239	25736406	12	-0.7947
X15	chr14	26989629	97330850	521	0.0175
X15	chr14	97410823	101491386	82	-0.8346
X15	chr14	101491944	101500132	9	-0.1781
X15	chr14	101506059	101521793	17	-0.6643
X15	chr14	101522596	106437088	129	-0.093
X15	chr14	106452920	107283036	91	-0.6675
X15	chr15	20170136	22741124	46	-0.4991
X15	chr15	22783843	23198232	6	0.0347
X15	chr15	23262032	23807243	11	-0.5708
X15	chr15	23841759	25353457	39	0.0264
X15	chr15	25414653	33018522	115	-0.2889
X15	chr15	33272322	82336300	542	0.0058
X15	chr15	82488837	83207409	22	-0.3601
X15	chr15	83264781	84201737	13	-0.048
X15	chr15	84408743	85118643	16	-0.35
X15	chr15	85157622	102312870	131	0.0075
X15	chr15	102313579	102518028	11	-0.2443
X15	chr16	62823	8620903	221	-0.0234
X15	chr16	8727810	9200501	7	0.6658
X15	chr16	9250490	29825189	210	-0.0106
X15	chr16	29834616	31078902	63	0.2024
X15	chr16	31090630	31819706	28	0.0024
X15	chr16	31875575	35037445	45	-0.4664
X15	chr16	46553131	55935004	64	-0.0322
X15	chr16	56279483	56971879	26	0.3556
X15	chr16	57006759	90206715	351	0.0249
X15	chr17	18618	10617982	267	0.0163
X15	chr17	10619573	21730681	168	-0.1003
X15	chr17	21825898	25620979	4	-0.6777
X15	chr17	25630879	26213559	7	-0.0823
X15	chr17	26446085	29887058	89	0.1516
X15	chr17	29902332	39197262	181	-0.0023
X15	chr17	39203180	39769090	50	-0.2243
X15	chr17	39778391	73093039	497	0.003
X15	chr17	73116203	73516480	14	0.6475
X15	chr17	73546225	79099124	103	0.0513
X15	chr17	79099716	79418172	12	0.4984
X15	chr17	79483935	81045215	58	-0.0457
X15	chr18	84355	77960272	398	-0.0105
X15	chr19	65865	1857983	75	-0.0092
X15	chr19	1881177	2426757	24	0.5531
X15	chr19	2442315	16641020	447	0.0125
X15	chr19	16671917	17173487	9	0.6392
X15	chr19	17255968	19877703	94	0.0495
X15	chr19	19914604	24345699	54	-0.3037
X15	chr19	28230168	43038421	308	-0.0402
X15	chr19	43065243	43880085	25	-0.403
X15	chr19	43914205	59098019	657	-0.0335
X15	chr2	42842	89214745	617	-0.0203
X15	chr2	89222056	96261646	98	-0.5184
X15	chr2	96290856	97712476	29	-0.0891
X15	chr2	97716615	98253663	13	-0.6067
X15	chr2	98263674	243062105	992	-0.0551
X15	chr20	72813	23511219	218	0.4404
X15	chr20	23529845	23970510	12	0.0289
X15	chr20	24548543	25666164	15	0.3712
X15	chr20	25796481	29930724	12	-0.0376
X15	chr20	29948655	62933111	475	0.4346
X15	chr21	9825921	48110916	387	-0.0459
X15	chr22	16112745	16486686	9	-0.2563
X15	chr22	16643412	21989310	139	-0.83
X15	chr22	21997568	22324305	8	-0.3325
X15	chr22	22371914	22434426	8	-1.6598
X15	chr22	22441246	24236802	107	-0.9862
X15	chr22	24301487	24324222	4	-1.4817
X15	chr22	24344043	51217556	416	-0.747
X15	chr3	344684	48002194	412	-0.0609
X15	chr3	48011475	49451773	54	0.1929
X15	chr3	49457198	94764184	283	-0.0707
X15	chr3	95387652	113954954	132	-0.7901
X15	chr3	114012447	114462332	5	-0.0441
X15	chr3	114649842	121723610	48	-0.7744
X15	chr3	121807098	197951774	645	-0.0174
X15	chr4	70639	9161099	123	-0.1118
X15	chr4	9213179	9461475	24	-0.716
X15	chr4	9471220	191012789	908	-0.0449
X15	chr5	165229	180794766	1127	-0.033
X15	chr6	106387	170949159	1452	-0.0708
X15	chr7	246840	54823805	409	0.4039
X15	chr7	55205513	56043680	16	3.5125
X15	chr7	56099020	65220579	57	0.2162
X15	chr7	65222235	75144866	81	0.4514
X15	chr7	75265450	75972232	14	0.9063
X15	chr7	76028831	141538686	519	0.4588
X15	chr7	141563098	143175427	84	0.2773
X15	chr7	143186038	143480568	9	-0.1703
X15	chr7	143573879	143807132	11	0.195
X15	chr7	143816003	144065053	15	-0.1402
X15	chr7	144100826	159025096	117	0.4093
X15	chr8	116546	7398561	53	-0.3565
X15	chr8	7430747	7620357	12	0.249
X15	chr8	7628004	7839406	14	-0.5218
X15	chr8	7871918	146279590	877	-0.0332
X15	chr9	13254	9463484	55	0.0467
X15	chr9	10830030	21166147	43	-0.7167
X15	chr9	21178887	21278333	11	-1.2932
X15	chr9	21304962	22057936	20	-2.7404
X15	chr9	22451289	30689686	19	-0.7929
X15	chr9	30774096	35010991	73	-0.035
X15	chr9	35043540	36150321	42	-0.6822
X15	chr9	36170359	40798557	41	-0.0275
X15	chr9	41029445	67040352	48	-0.2815
X15	chr9	67280765	127454775	456	-0.0293
X15	chr9	127456033	129179224	16	-0.7426
X15	chr9	129420016	137635153	156	-6e-04
X15	chr9	137741179	137742620	7	-1.0374
X15	chr9	137776289	141125040	107	-0.0241
X15	chrX	206506	49075678	346	-0.043
X15	chrX	49090687	49397527	22	-0.4761
X15	chrX	49431365	50445974	19	0.0779
X15	chrX	50648652	52928961	36	-0.3893
X15	chrX	53000556	155256585	798	-0.0766
X15	chrY	2655318	9865947	48	-3.9298
X15	chrY	10011639	14093003	7	-0.5797
X15	chrY	14375881	59001513	120	-3.6881
X1.2	chr1	13140	7337575	126	0.0872
X1.2	chr1	7836410	9391265	21	-0.7333
X1.2	chr1	9622389	31471595	368	0.1024
X1.2	chr1	31568119	32946478	33	0.5484
X1.2	chr1	33038284	53580572	313	0.0639
